Case ID,Created Date,Closed Date,Case Origin,Number of Emails Received,Number of Emails Sent,Contact Reason,Bucket,Topic,Sub-Topic
500dV00000E4bozQAB,2025-08-07 08:21:20,2025-08-07 16:55:43,Form_Mobile,1,1,New Scalable,Account Management,Account Management - MISC,
500dV00000E4bsFQAR,2025-08-07 07:48:51,2025-08-07 16:40:06,Email,1,1,Systemic in Nature,Account Management,Account Management - Data Change,
500dV00000E4c0DQAR,2025-08-07 07:30:59,,Form_Web,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E4c1tQAB,2025-08-07 07:53:34,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E4c25QAB,2025-08-07 09:04:55,2025-08-07 09:33:01,Email,1,2,Systemic in Nature,Corporate Actions,Corporate Actions - Instructions,
500dV00000E4c55QAB,2025-08-07 07:36:45,2025-08-07 16:31:15,Form_Mobile,1,1,New Scalable,Account Management,Account Management - MISC,
500dV00000E4cBWQAZ,2025-08-07 08:00:17,2025-08-08 17:36:43,Email,1,2,Systemic in Nature,Account Management,Account Management - MISC,
500dV00000E4cLBQAZ,2025-08-07 07:32:17,2025-08-07 10:14:13,Email,1,1,Product Question,Broker Trading,Broker Trading - MISC,
500dV00000E4cOaQAJ,2025-08-07 08:40:55,2025-08-11 19:59:10,Form_Mobile,1,2,New Scalable,Payments,Payments - Credit,
500dV00000E4cuiQAB,2025-08-07 08:41:42,2025-08-07 08:41:42,Phone,,,New Scalable,Account Management,Account Management - MISC,
500dV00000E4dHTQAZ,2025-08-07 09:44:52,,Outbound,1,1,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E4dPSQAZ,2025-08-07 08:49:56,2025-08-07 16:49:07,Email,1,1,System Issue,Broker Trading,Broker Trading - Trade Issues,
500dV00000E4dR0QAJ,2025-08-07 08:11:29,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E4dZ5QAJ,2025-08-07 10:02:08,2025-08-07 10:02:08,Outbound,,1,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E4dm6QAB,2025-08-07 09:01:18,2025-08-07 09:01:18,Phone,,,New Scalable,Account Management,Account Management - MISC,
500dV00000E4dsPQAR,2025-08-07 08:15:10,,Form_Web,2,2,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000E4eYMQAZ,2025-08-07 08:19:51,2025-08-07 16:47:41,Form_Web,1,1,New Scalable,Account Management,Account Management - MISC,
500dV00000E4eZwQAJ,2025-08-07 07:53:41,2025-08-07 16:44:29,Form_Mobile,1,1,Null,Payments,Payments - Withdrawals,
500dV00000E4elHQAR,2025-08-07 08:59:08,2025-08-07 08:59:08,Phone,,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E4eztQAB,2025-08-07 09:07:02,2025-08-07 09:07:02,Phone,,,Systemic in Nature,Broker Trading,Broker Trading - Savings Plans,
500dV00000E4f6BQAR,2025-08-07 07:59:17,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E4f9QQAR,2025-08-07 08:31:17,2025-08-07 08:31:17,Phone,,1,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000E4fKyQAJ,2025-08-07 09:12:18,,Outbound,1,2,Null,Account Management,Account Management - Data Change,
500dV00000E4fhHQAR,2025-08-07 08:03:04,,Form_Mobile,1,,Null,Taxes,Taxes - Tax Calculation Details,
500dV00000E4fhKQAR,2025-08-07 08:21:09,2025-08-07 17:21:28,Form_Mobile,1,1,Null,Account Management,Account Management - Data Change,Name
500dV00000E4fmCQAR,2025-08-07 09:09:14,,Form_Mobile,1,1,Null,Taxes,Taxes - Tax Calculation Details,
500dV00000E4fqxQAB,2025-08-07 08:55:52,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000E4fr5QAB,2025-08-07 09:30:56,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E4fxTQAR,2025-08-07 09:07:50,2025-08-08 16:43:49,Outbound,,1,Null,Account Management,Account Management - Data Change,
500dV00000E4g0gQAB,2025-08-07 08:46:43,2025-08-07 08:47:40,Phone,,,Systemic in Nature,Payments,Payments - MISC,
500dV00000E4g3pQAB,2025-08-07 07:50:45,2025-08-11 12:30:07,Form_Mobile,2,2,Product Question,Account Management,Account Management - Cancellation,
500dV00000E4gFAQAZ,2025-08-07 08:16:40,2025-08-07 08:16:40,Phone,,,No Reply,Account Management,Account Management - MISC,
500dV00000E4gFCQAZ,2025-08-07 08:24:20,2025-08-07 08:39:29,Email,2,,New Scalable,Account Opening,Account Opening - Opening Process,Joint Account
500dV00000E4gf0QAB,2025-08-07 08:19:42,2025-08-07 09:32:27,Phone,,2,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000E4ggXQAR,2025-08-07 07:57:10,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - Savings Plans,
500dV00000E4gzxQAB,2025-08-07 08:22:23,,Form_Web,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E4h1aQAB,2025-08-07 09:10:25,2025-08-07 17:36:01,Form_Web,1,1,New Scalable,Account Management,Account Management - MISC,
500dV00000E4h6MQAR,2025-08-07 08:08:46,2025-08-07 08:12:31,Outbound,,,Null,Payments,Payments - Deposits,
500dV00000E4hRLQAZ,2025-08-07 08:26:11,2025-08-07 15:18:15,Form_Mobile,2,1,System Issue,Broker Trading,Broker Trading - Trade Issues,
500dV00000E4hjCQAR,2025-08-07 08:54:42,2025-08-07 17:36:15,Form_Mobile,1,2,Null,Broker Trading,Broker Trading - Trade Issues,
500dV00000E4hr9QAB,2025-08-07 08:46:08,2025-08-07 08:48:33,Phone,,1,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000E4i0sQAB,2025-08-07 09:18:28,,Form_Mobile,1,,Null,Account Management,Account Management - MISC,
500dV00000E4iAWQAZ,2025-08-07 08:41:51,,Form_Web,1,1,Null,Corporate Actions,Corporate Actions - Dividend Payments,
500dV00000E4iFWQAZ,2025-08-07 09:06:08,,Form_Web,1,,Null,Broker Trading,Broker Trading - Trade Issues,
500dV00000E4iQeQAJ,2025-08-07 08:26:02,2025-08-07 17:03:56,Form_Web,1,1,Null,Payments,Payments - Deposits,
500dV00000E4iTsQAJ,2025-08-07 08:34:46,2025-08-07 08:34:46,Phone,,,Systemic in Nature,Payments,Payments - Deposits,
500dV00000E4iU1QAJ,2025-08-07 09:20:30,,Phone,,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E4iVWQAZ,2025-08-07 09:19:26,2025-08-07 09:25:21,Phone,,,Systemic in Nature,Broker Trading,Broker Trading - Order Instructions,
500dV00000E4ilhQAB,2025-08-07 09:33:46,2025-08-08 13:59:46,Form_Web,1,1,Null,Broker Trading,Broker Trading - Downtime,
500dV00000E4inFQAR,2025-08-07 08:41:22,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E4j52QAB,2025-08-07 09:33:30,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000E4j9mQAB,2025-08-07 08:21:29,2025-08-07 17:06:03,Form_Mobile,1,1,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000E4jCzQAJ,2025-08-07 08:16:13,,Form_Mobile,1,,Null,Corporate Actions,Corporate Actions - MISC,
500dV00000E4jDEQAZ,2025-08-07 09:31:38,2025-08-07 17:43:46,Form_Web,1,1,Null,Broker Trading,Broker Trading - Trade Issues,
500dV00000E4jL7QAJ,2025-08-07 08:47:56,2025-08-07 17:18:17,Email,1,1,Null,Account Opening,Account Opening - KYC,
500dV00000E4jUmQAJ,2025-08-07 09:12:59,2025-08-11 11:49:38,Form_Mobile,1,1,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000E4jZcQAJ,2025-08-07 08:31:30,,Email,1,,Null,Null,Null,
500dV00000E4jbGQAR,2025-08-07 09:15:39,,Form_Mobile,1,1,Null,Corporate Actions,Corporate Actions - Dividend Payments,
500dV00000E4jhmQAB,2025-08-07 09:19:05,2025-08-07 09:21:08,Phone,,,Product Question,Account Opening,Account Opening - MISC,
500dV00000E4jpoQAB,2025-08-07 09:18:20,,Form_Web,1,,Null,Taxes,Taxes - MISC,
500dV00000E4jrXQAR,2025-08-07 09:10:17,2025-08-07 17:41:04,Form_Web,1,1,Null,Broker Trading,Broker Trading - Trade Issues,
500dV00000E4jswQAB,2025-08-07 08:31:26,,Form_Mobile,1,1,Null,Corporate Actions,Corporate Actions - Stock Split,
500dV00000E4k4GQAR,2025-08-07 08:37:46,2025-08-07 09:18:58,Email,1,2,Systemic in Nature,Corporate Actions,Corporate Actions - Instructions,
500dV00000E4k5sQAB,2025-08-07 08:47:51,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E4kIsQAJ,2025-08-07 09:45:52,2025-08-07 17:45:19,Form_Mobile,1,1,Null,Broker Trading,Broker Trading - Trade Issues,
500dV00000E4kQrQAJ,2025-08-07 09:08:27,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E4kc8QAB,2025-08-07 08:49:02,,Form_Mobile,1,,Null,Taxes,Taxes - Tax Allowance,
500dV00000E4klmQAB,2025-08-07 08:34:53,2025-08-07 17:02:55,Form_Mobile,1,1,Null,Account Opening,Account Opening - KYC,
500dV00000E4l0NQAR,2025-08-07 08:56:27,2025-08-07 17:23:09,Email,1,1,Product Question,Payments,Payments - Account Balance,
500dV00000E4lBnQAJ,2025-08-07 10:09:56,2025-08-08 09:09:42,Form_Mobile,1,1,Null,Account Management,Account Management - MISC,
500dV00000E4lDMQAZ,2025-08-07 09:56:38,,Outbound,,1,Null,Account Management,Account Management - Data Change,
500dV00000E4lEsQAJ,2025-08-07 09:14:02,2025-08-08 17:54:43,Email,2,2,Systemic in Nature,Account Management,Account Management - Data Change,
500dV00000E4lJiQAJ,2025-08-07 08:50:23,2025-08-07 17:14:48,Form_Mobile,1,1,Systemic in Nature,Account Management,Account Management - Client Documents,Portfolio Report
500dV00000E4lV4QAJ,2025-08-07 09:33:00,,Form_Mobile,1,,Null,Taxes,Taxes - German Tax ID and Church Taxes,
500dV00000E4lWlQAJ,2025-08-07 09:43:02,2025-08-08 14:09:30,Form_Mobile,1,1,Systemic in Nature,Broker Trading,Broker Trading - Downtime,
500dV00000E4lemQAB,2025-08-07 09:30:58,,Form_Mobile,1,1,Null,Broker Portfolio Management,Broker Portfolio Management - Broker Functions,
500dV00000E4llBQAR,2025-08-07 10:01:23,2025-08-07 10:01:23,Phone,,,Systemic in Nature,Payments,Payments - Account Balance,
500dV00000E4lriQAB,2025-08-07 10:22:29,,Email,1,1,Null,Broker Trading,Broker Trading - MISC,
500dV00000E4luuQAB,2025-08-07 10:05:12,2025-08-11 11:56:10,Form_Mobile,2,2,Product Question,Payments,Payments - Deposits,
500dV00000E4lwOQAR,2025-08-07 09:09:27,,Form_Mobile,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000E4lwSQAR,2025-08-07 09:25:05,,Form_Web,3,2,Product Question,Account Management,Account Management - MISC,
500dV00000E4ly4QAB,2025-08-07 08:53:53,2025-08-07 17:16:31,Form_Web,1,2,Systemic in Nature,Account Management,Account Management - Client Documents,
500dV00000E4lzbQAB,2025-08-07 08:47:31,,Form_Mobile,1,,Null,Taxes,Taxes - MISC,
500dV00000E4m1CQAR,2025-08-07 08:41:27,,Form_Mobile,1,,Null,Taxes,Taxes - Tax Allowance,
500dV00000E4mAvQAJ,2025-08-07 09:21:14,,Form_Mobile,1,1,Null,Broker Trading,Broker Trading - MISC,
500dV00000E4mUDQAZ,2025-08-07 08:43:58,2025-08-11 16:56:32,Form_Web,1,2,Null,Account Management,Account Management - MISC,
500dV00000E4mVqQAJ,2025-08-07 09:01:19,,Phone,,,Systemic in Nature,Broker Trading,Broker Trading - Savings Plans,
500dV00000E4mndQAB,2025-08-07 09:18:39,2025-08-07 17:43:07,Form_Mobile,1,1,Systemic in Nature,Account Management,Account Management - IT Issues,
500dV00000E4mveQAB,2025-08-07 08:52:29,2025-08-07 13:07:06,Phone,,1,System Issue,Broker Trading,Broker Trading - Downtime,
500dV00000E4n8fQAB,2025-08-07 09:17:29,,Form_Mobile,1,1,Null,Corporate Actions,Corporate Actions - MISC,
500dV00000E4nJsQAJ,2025-08-07 09:09:20,2025-08-07 17:31:45,Form_Mobile,1,1,Systemic in Nature,Payments,Payments - Deposits,
500dV00000E4nQKQAZ,2025-08-07 09:33:33,2025-08-07 09:33:33,Phone,,,New Scalable,Account Management,Account Management - MISC,
500dV00000E4nevQAB,2025-08-07 09:53:59,,Phone,,1,Product Question,Broker Trading,Broker Trading - Savings Plans,
500dV00000E4ngSQAR,2025-08-07 09:21:28,,Phone,,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000E4njeQAB,2025-08-07 09:01:46,2025-08-07 17:25:10,Form_Mobile,1,1,Null,Account Management,Account Management - MISC,
500dV00000E4nlSQAR,2025-08-07 10:01:07,2025-08-07 10:24:19,Email,1,,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E4nzmQAB,2025-08-07 08:59:44,2025-08-07 17:22:32,Form_Mobile,1,1,New Scalable,Account Management,Account Management - MISC,
500dV00000E4nzoQAB,2025-08-07 09:10:19,2025-08-07 17:32:14,Form_Web,1,1,Systemic in Nature,Account Management,Account Management - Client Documents,Portfolio Report
500dV00000E4o4iQAB,2025-08-07 10:05:02,,Phone,1,1,Systemic in Nature,Taxes,Taxes - MISC,
500dV00000E4oG9QAJ,2025-08-07 10:10:01,2025-08-07 11:37:33,Form_Web,1,1,System Issue,Broker Trading,Broker Trading - Trade Issues,
500dV00000E4oHbQAJ,2025-08-07 09:49:37,,Form_Mobile,2,1,Null,Account Management,Account Management - Data Change,Reference Account
500dV00000E4oXjQAJ,2025-08-07 10:29:38,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - Savings Plans,
500dV00000E4oawQAB,2025-08-07 09:34:00,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E4opQQAR,2025-08-07 09:38:57,,Phone,1,1,Systemic in Nature,Taxes,Taxes - Tax Calculation Details,
500dV00000E4orDQAR,2025-08-07 10:12:49,2025-08-08 09:06:50,Email,1,1,Product Question,Account Management,Account Management - Cancellation,
500dV00000E4osoQAB,2025-08-07 10:28:30,,Form_Mobile,1,,Null,Corporate Actions,Corporate Actions - Stock Split,
500dV00000E4p0kQAB,2025-08-07 09:49:36,2025-08-07 09:50:03,Phone,,,Product Question,Broker Trading,Broker Trading - MISC,
500dV00000E4p78QAB,2025-08-07 09:08:31,,Form_Mobile,1,,Null,Taxes,Taxes - MISC,
500dV00000E4p7PQAR,2025-08-07 10:04:04,2025-08-07 10:04:04,Phone,,,Product Question,Broker Portfolio Management,Broker Portfolio Management - Broker Functions,
500dV00000E4p7UQAR,2025-08-07 10:33:34,2025-08-07 11:37:11,Form_Mobile,1,1,Systemic in Nature,Broker Trading,Broker Trading - Downtime,
500dV00000E4pOzQAJ,2025-08-07 09:51:27,,Form_Mobile,1,2,Null,Corporate Actions,Corporate Actions - MISC,
500dV00000E4pTsQAJ,2025-08-07 10:02:09,,Form_Mobile,2,2,Product Question,Payments,Payments - Withdrawals,
500dV00000E4pYeQAJ,2025-08-07 10:00:36,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E4pYjQAJ,2025-08-07 10:30:28,,Outbound,,1,Null,Account Management,Account Management - Data Change,
500dV00000E4pbpQAB,2025-08-07 09:34:49,2025-08-07 17:51:16,Form_Web,1,1,Product Question,Account Management,Account Management - MISC,
500dV00000E4pdNQAR,2025-08-07 09:07:28,2025-08-07 09:30:05,Outbound,,1,Null,Account Opening,Account Opening - Opening Process,
500dV00000E4piDQAR,2025-08-07 09:07:40,,Form_Mobile,1,,Null,Taxes,Taxes - Yearly Tax Certificate,
500dV00000E4pnAQAR,2025-08-07 09:48:59,,Form_Mobile,1,,Null,Taxes,Taxes - Tax Calculation Details,
500dV00000E4pwmQAB,2025-08-07 09:30:18,2025-08-07 11:28:36,Form_Mobile,1,1,Systemic in Nature,Broker Trading,Broker Trading - Downtime,
500dV00000E4q4nQAB,2025-08-07 09:09:41,,Form_Mobile,2,1,Null,Taxes,Taxes - MISC,
500dV00000E4qEVQAZ,2025-08-07 09:57:11,2025-08-07 10:10:13,Email,1,2,Systemic in Nature,Corporate Actions,Corporate Actions - Instructions,
500dV00000E4qMfQAJ,2025-08-07 09:57:04,2025-08-07 09:58:30,Phone,,1,New Scalable,Broker Trading,Broker Trading - Downtime,
500dV00000E4qPrQAJ,2025-08-07 09:35:52,,Phone,,1,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000E4qY2QAJ,2025-08-07 10:13:52,2025-08-08 09:05:21,Form_Mobile,1,1,Product Question,Account Management,Account Management - Cancellation,
500dV00000E4qg9QAB,2025-08-07 10:15:13,2025-08-07 10:23:13,Phone,,1,Product Question,Account Management,Account Management - Client Documents,
500dV00000E4qw4QAB,2025-08-07 09:21:33,2025-08-07 17:56:18,Form_Web,1,1,System Issue,Account Management,Account Management - Client Documents,Account Statement
500dV00000E4rCtQAJ,2025-08-07 10:17:22,2025-08-07 10:17:22,Outbound,,1,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E4rDsQAJ,2025-08-07 10:05:04,2025-08-08 08:43:11,Form_Web,1,1,Systemic in Nature,Account Management,Account Management - Client Documents,Account Statement
500dV00000E4rPEQAZ,2025-08-07 10:31:07,,Form_Mobile,1,,Null,Taxes,Taxes - MISC,
500dV00000E4rSIQAZ,2025-08-07 09:19:06,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E4rYkQAJ,2025-08-07 09:24:13,,Email,3,1,Product Question,Corporate Actions,Corporate Actions - MISC,
500dV00000E4rbzQAB,2025-08-07 09:56:31,,Form_Web,2,2,Systemic in Nature,Account Management,Account Management - Client Documents,Portfolio Report
500dV00000E4rfEQAR,2025-08-07 09:58:55,2025-08-07 09:58:55,Phone,,,Systemic in Nature,Taxes,Taxes - MISC,
500dV00000E4riUQAR,2025-08-07 09:52:36,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E4rnGQAR,2025-08-07 09:18:24,2025-08-07 09:18:24,Phone,,,Systemic in Nature,Corporate Actions,Corporate Actions - MISC,
500dV00000E4rsGQAR,2025-08-07 10:38:28,,Form_Mobile,1,,Null,Taxes,Taxes - Tax Calculation Details,
500dV00000E4s3QQAR,2025-08-07 10:00:18,2025-08-07 10:00:18,Phone,,,Systemic in Nature,Taxes,Taxes - MISC,
500dV00000E4sBYQAZ,2025-08-07 10:11:00,2025-08-07 10:13:16,Phone,,,Product Question,Taxes,Taxes - MISC,
500dV00000E4sEkQAJ,2025-08-07 09:39:42,2025-08-07 17:59:56,Email,1,1,Null,Account Management,Account Management - 2FA,
500dV00000E4srPQAR,2025-08-07 09:31:58,,Phone,,1,Systemic in Nature,Taxes,Taxes - MISC,
500dV00000E4sxzQAB,2025-08-07 10:37:07,2025-08-07 10:37:07,Phone,,,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000E4szYQAR,2025-08-07 09:51:22,,Form_Mobile,1,1,Null,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000E4t2kQAB,2025-08-07 10:17:04,2025-08-07 10:26:55,Form_Mobile,1,1,Systemic in Nature,Broker Trading,Broker Trading - Trade Issues,
500dV00000E4tCXQAZ,2025-08-07 10:37:42,2025-08-08 09:46:55,Form_Web,1,1,New Scalable,Account Management,Account Management - MISC,
500dV00000E4tHJQAZ,2025-08-07 09:57:00,2025-08-08 08:34:04,Form_Mobile,1,1,Systemic in Nature,Account Management,Account Management - Client Documents,Portfolio Report
500dV00000E4tSVQAZ,2025-08-07 09:32:52,,Email,1,2,Systemic in Nature,Taxes,Taxes - MISC,
500dV00000E4tVoQAJ,2025-08-07 10:06:39,2025-08-08 08:52:17,Form_Mobile,1,1,Systemic in Nature,Account Management,Account Management - Client Documents,Portfolio Report
500dV00000E4tlqQAB,2025-08-07 09:28:20,2025-08-07 09:39:43,Phone,,2,Systemic in Nature,Broker Trading,Broker Trading - Trade Issues,
500dV00000E4tngQAB,2025-08-07 10:36:58,2025-08-07 16:24:52,Email,2,2,Systemic in Nature,Broker Trading,Broker Trading - Trade Issues,
500dV00000E4tqtQAB,2025-08-07 11:01:03,2025-08-08 10:07:17,Form_Mobile,1,1,Product Question,Account Management,Account Management - MISC,
500dV00000E4txCQAR,2025-08-07 10:11:21,,Phone,,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000E4typQAB,2025-08-07 10:22:43,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E4u3iQAB,2025-08-07 10:08:27,2025-08-08 09:39:41,Form_Mobile,2,2,Product Question,Taxes,Taxes - MISC,
500dV00000E4u8UQAR,2025-08-07 09:39:53,,Phone,,,Systemic in Nature,Broker Trading,Broker Trading - Trade Issues,
500dV00000E4uA7QAJ,2025-08-07 10:08:39,2025-08-08 08:58:08,Form_Web,1,1,Product Question,Payments,Payments - Deposits,
500dV00000E4uI6QAJ,2025-08-07 09:31:12,,Form_Mobile,1,,Null,Taxes,Taxes - MISC,
500dV00000E4uRnQAJ,2025-08-07 09:35:36,2025-08-07 09:35:36,Outbound,,1,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E4uRwQAJ,2025-08-07 10:26:41,2025-08-11 17:42:14,Form_Web,6,5,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000E4uwWQAR,2025-08-07 10:37:23,,Email,1,1,Systemic in Nature,Account Management,Account Management - Data Change,Name
500dV00000E4v2wQAB,2025-08-07 09:57:10,2025-08-07 09:57:10,Outbound,,1,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E4vMKQAZ,2025-08-07 10:26:31,,Form_Mobile,1,1,Null,Account Management,Account Management - Cancellation,
500dV00000E4vPRQAZ,2025-08-07 09:33:57,,Email,1,1,Null,Corporate Actions,Corporate Actions - Stock Split,
500dV00000E4vR4QAJ,2025-08-07 09:50:59,2025-08-07 09:50:59,Phone,,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Broker Functions,
500dV00000E4vR8QAJ,2025-08-07 10:04:42,2025-08-07 10:56:41,Phone,,1,Systemic in Nature,Corporate Actions,Corporate Actions - Stock Split,
500dV00000E4vZGQAZ,2025-08-07 09:55:02,2025-08-07 09:55:02,Phone,,,Systemic in Nature,Account Opening,Account Opening - Opening Process,
500dV00000E4vuFQAR,2025-08-07 10:16:19,2025-08-12 13:44:29,Email,2,2,Systemic in Nature,Account Opening,Account Opening - KYC,
500dV00000E4vvpQAB,2025-08-07 10:28:40,2025-08-08 09:19:35,Email,1,1,Product Question,Account Management,Account Management - Cancellation,
500dV00000E4w0XQAR,2025-08-07 09:36:30,2025-08-07 17:59:49,Form_Mobile,1,1,Systemic in Nature,Account Opening,Account Opening - KYC,
